<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,20181029,000000,135.909,144.783,135.354,139.781,406489.80913809,0
CDR,D,20181030,000000,139.313,144.314,136.865,143.739,517103.49506803,0
CDR,D,20181031,000000,145.816,151.384,145.816,149.317,620537.93720547,0
CDR,D,20181102,000000,155.626,160.159,152.895,154.972,700750.60249291,0
CDR,D,20181105,000000,154.689,158.842,151.384,152.895,315837.49777008,0
CDR,D,20181106,000000,154.211,157.321,149.219,154.025,256995.39004042,0
CDR,D,20181107,000000,154.875,156.766,153.09,155.82,194659.04179633,0
CDR,D,20181108,000000,156.386,160.725,146.761,147.142,389248.34236725,0
CDR,D,20181109,000000,147.239,147.611,139.595,141.302,671503.38888848,0
CDR,D,20181113,000000,140.542,142.803,135.354,138.182,564694.70216857,0
CDR,D,20181114,000000,131.112,141.389,131.015,138.182,367973.16619128,0
CDR,D,20181115,000000,137.43,140.347,130.157,130.157,372360.70975476,0
CDR,D,20181116,000000,133.19,136.768,121.587,124.883,768058.06426018,0
CDR,D,20181119,000000,124.883,129.416,122.708,126.394,473647.53239198,0
CDR,D,20181120,000000,123.741,127.34,117.247,121.674,938697.4075393,0
CDR,D,20181121,000000,123.565,129.786,122.902,129.689,474471.09421561,0
CDR,D,20181122,000000,131.2,132.43,124.785,131.112,310815.1039341,0
CDR,D,20181123,000000,132.81,133.473,127.798,132.234,228698.91343538,0
CDR,D,20181126,000000,133.931,135.725,127.525,131.015,291156.28321769,0
CDR,D,20181127,000000,131.766,131.766,125.076,127.144,261207.55493412,0
CDR,D,20181128,000000,128.373,131.57,126.96,130.157,348950.22135364,0
CDR,D,20181129,000000,132.049,135.822,131.298,132.995,262908.01010668,0
CDR,D,20181130,000000,133.648,134.311,127.34,134.125,359147.82435777,0
CDR,D,20181203,000000,140.347,147.708,140.161,145.26,792468.51876098,0
CDR,D,20181204,000000,145.533,145.913,141.575,145.358,452903.62025665,0
CDR,D,20181205,000000,141.478,142.238,136.865,139.967,461203.85168704,0
CDR,D,20181206,000000,137.703,138.844,134.691,135.539,243272.77833418,0
CDR,D,20181207,000000,136.768,141.205,135.539,135.822,269040.10991174,0
CDR,D,20181210,000000,134.125,137.333,132.234,132.234,205026.89543897,0
CDR,D,20181211,000000,133.648,135.627,132.146,132.43,218251.06250477,0
CDR,D,20181212,000000,134.594,135.725,132.049,133.745,220151.51089728,0
CDR,D,20181213,000000,135.627,136.953,132.614,135.822,204993.05043251,0
CDR,D,20181214,000000,133.931,137.986,133.278,135.452,183394.80828588,0
CDR,D,20181217,000000,136.008,136.202,131.112,131.112,218822.3251894,0
CDR,D,20181218,000000,130.255,135.257,127.71,134.506,303390.74024638,0
CDR,D,20181219,000000,134.691,144.314,133.19,144.314,422838.99846613,0
CDR,D,20181220,000000,140.825,144.12,139.967,141.302,403786.31104708,0
CDR,D,20181221,000000,141.575,147.893,140.542,142.423,688463.83954516,0
CDR,D,20181227,000000,147.142,148.089,138.269,139.127,252246.83307481,0
CDR,D,20181228,000000,136.768,138.562,135.072,137.333,301877.97101868,0
CDR,D,20190102,000000,137.148,142.706,134.028,142.423,208875.99571801,0
CDR,D,20190103,000000,142.238,142.238,138.649,139.595,237046.32275356,0
CDR,D,20190104,000000,139.595,142.238,139.595,142.14,173820.77388544,0
CDR,D,20190107,000000,143.369,145.816,142.901,144.977,199305.03813634,0
CDR,D,20190108,000000,145.718,147.796,143.369,144.88,295065.89426584,0
CDR,D,20190109,000000,145.358,155.626,145.26,155.626,505876.1833828,0
CDR,D,20190110,000000,155.166,162.421,151.013,161.289,736914.50468829,0
CDR,D,20190111,000000,163.182,167.042,154.689,155.723,513647.20198506,0
CDR,D,20190114,000000,154.689,154.689,149.784,150.447,277801.86415737,0
CDR,D,20190115,000000,152.047,154.689,149.97,153.09,331516.96621292,0
CDR,D,20190116,000000,154.689,157.147,154.211,157.147,158861.28103437,0
CDR,D,20190117,000000,155.626,162.236,155.255,161.378,391307.75972944,0
CDR,D,20190118,000000,163.182,165.064,160.822,164.021,319965.56295078,0
CDR,D,20190121,000000,163.932,163.932,161.006,162.987,129468.43134159,0
CDR,D,20190122,000000,162.9,166.379,162.518,164.215,157389.5360569,0
CDR,D,20190123,000000,167.413,187.128,166.009,183.55,1297922.1523662,0
CDR,D,20190124,000000,183.735,189.965,175.437,179.212,826389.42007432,0
CDR,D,20190125,000000,180.157,183.355,177.134,179.016,382137.8141939,0
CDR,D,20190128,000000,177.222,181.278,174.687,176.948,255803.63557087,0
CDR,D,20190129,000000,176.948,181.658,175.154,179.299,235616.62763259,0
CDR,D,20190130,000000,181.093,186.476,180.157,184.018,324352.080908,0
CDR,D,20190131,000000,186.758,187.694,179.212,179.212,468929.74361404,0
CDR,D,20190201,000000,179.212,181.19,177.418,179.212,231229.08406911,0
CDR,D,20190204,000000,179.212,180.157,176.764,179.874,191139.16112549,0
CDR,D,20190205,000000,180.624,182.038,178.266,180.723,158709.49130848,0
CDR,D,20190206,000000,180.157,180.157,170.816,172.132,535061.86061186,0
CDR,D,20190207,000000,171.099,172.893,166.76,167.89,379562.5168849,0
CDR,D,20190208,000000,167.325,171.948,166.575,168.173,361589.79285348,0
CDR,D,20190211,000000,170.154,174.492,169.304,173.263,278707.47448148,0
CDR,D,20190212,000000,174.492,175.243,164.215,167.042,355980.75223902,0
CDR,D,20190213,000000,168.836,170.914,163.552,167.042,303792.77789876,0
CDR,D,20190214,000000,167.042,169.587,165.629,168.076,134494.9276026,0
CDR,D,20190215,000000,167.51,172.61,166.292,172.132,222891.9308135,0
CDR,D,20190218,000000,173.546,174.404,170.251,170.729,186105.48562068,0
CDR,D,20190219,000000,170.729,173.078,165.064,167.51,206947.85595659,0
CDR,D,20190220,000000,167.413,172.23,165.814,172.23,220674.57008787,0
CDR,D,20190221,000000,172.132,172.132,167.89,169.774,237056.57881611,0
CDR,D,20190222,000000,169.031,170.914,167.228,168.173,240030.83695872,0
CDR,D,20190225,000000,168.173,172.425,168.173,171.665,141239.31434253,0
CDR,D,20190226,000000,171.665,175.243,169.587,175.154,207676.03639841,0
CDR,D,20190227,000000,174.404,179.494,172.045,178.743,344192.43393172,0
CDR,D,20190228,000000,179.212,183.93,178.46,179.299,314934.96426474,0
CDR,D,20190301,000000,181.093,182.038,178.84,182.038,139188.10183039,0
CDR,D,20190304,000000,181.093,182.701,177.037,178.646,157092.11024265,0
CDR,D,20190305,000000,177.885,179.212,176.481,176.948,77965.561980386,0
CDR,D,20190306,000000,178.178,178.559,176.286,177.32,171074.20033168,0
CDR,D,20190307,000000,177.32,178.266,174.492,174.872,139592.19069528,0
CDR,D,20190308,000000,174.784,176.383,172.23,172.61,160859.1620212,0
CDR,D,20190311,000000,171.665,173.829,171.285,171.568,237925.26731501,0
CDR,D,20190312,000000,173.643,174.589,166.477,169.684,288575.85787741,0
CDR,D,20190313,000000,169.774,173.643,167.989,173.546,259662.99191247,0
CDR,D,20190314,000000,173.643,174.209,172.045,173.166,172991.05842428,0
CDR,D,20190315,000000,172.708,176.383,172.425,175.525,402181.23725633,0
CDR,D,20190318,000000,175.525,178.743,173.546,177.7,202371.600842,0
CDR,D,20190319,000000,176.764,179.494,175.057,177.603,144835.08987633,0
CDR,D,20190320,000000,179.962,179.962,175.154,175.525,172413.64210211,0
CDR,D,20190321,000000,175.623,176.286,172.23,174.784,173653.60006571,0
CDR,D,20190322,000000,176.481,177.983,174.404,175.34,147642.17419919,0
CDR,D,20190325,000000,174.307,177.037,172.893,174.024,203327.46587266,0
CDR,D,20190326,000000,174.97,175.72,172.708,175.243,114704.82928542,0
CDR,D,20190327,000000,175.72,188.649,173.36,184.778,766798.61977774,0
CDR,D,20190328,000000,185.813,190.902,183.267,189.771,381573.73075306,0
CDR,D,20190329,000000,190.531,192.979,184.963,188.649,405108.31751115,0
CDR,D,20190401,000000,189.585,197.415,188.171,192.423,450087.30547748,0
CDR,D,20190402,000000,193.36,200.896,193.36,200.624,346878.49671638,0
CDR,D,20190403,000000,202.788,207.409,202.319,207.409,466458.03253691,0
CDR,D,20190404,000000,207.506,207.984,192.979,195.241,703418.20436496,0
CDR,D,20190405,000000,195.241,196.099,189.205,192.423,386234.08558065,0
CDR,D,20190408,000000,193.544,196.566,190.999,192.607,366960.89281654,0
CDR,D,20190409,000000,194.022,194.207,191.282,191.759,232221.87092499,0
CDR,D,20190410,000000,191.759,196.099,191.759,196.099,324138.75480673,0
CDR,D,20190411,000000,197.317,201.852,196.839,201.189,331912.85022777,0
CDR,D,20190412,000000,202.602,202.602,196.665,196.665,237907.83200866,0
CDR,D,20190415,000000,197.132,201.189,197.132,200.437,156638.79227746,0
CDR,D,20190416,000000,200.896,202.135,195.144,195.904,160235.59341751,0
CDR,D,20190417,000000,195.718,195.718,188.922,189.585,442242.44322478,0
CDR,D,20190418,000000,189.585,191.466,184.963,190.531,248424.39855843,0
CDR,D,20190423,000000,191.466,195.718,191.466,195.241,212377.41547624,0
CDR,D,20190424,000000,197.6,200.341,194.782,199.199,245718.84925491,0
CDR,D,20190425,000000,199.579,200.437,195.338,197.98,195392.35026942,0
CDR,D,20190426,000000,196.566,199.96,196.566,199.579,121942.53263453,0
CDR,D,20190429,000000,200.437,201.276,198.36,200.437,112006.45922569,0
CDR,D,20190430,000000,199.96,202.7,198.077,202.7,217184.43199846,0
CDR,D,20190502,000000,202.788,204.396,198.459,200.721,207411.42998434,0
CDR,D,20190506,000000,198.36,199.774,196.284,197.883,131312.47139001,0
CDR,D,20190507,000000,199.013,203.636,198.077,198.176,212042.04223051,0
CDR,D,20190508,000000,198.643,203.07,198.643,202.788,210568.24604053,0
CDR,D,20190509,000000,203.265,207.028,201.091,202.135,227042.55933182,0
CDR,D,20190510,000000,203.45,203.733,199.296,200.057,157323.89725651,0
CDR,D,20190513,000000,200.057,200.994,193.642,195.055,305450.15760857,0
CDR,D,20190514,000000,196.186,199.394,194.588,197.512,210156.97793184,0
CDR,D,20190515,000000,199.677,200.437,195.816,197.415,158510.52369479,0
CDR,D,20190516,000000,197.317,201.276,197.317,200.437,291767.54454632,0
CDR,D,20190517,000000,200.534,200.721,196.284,199.111,162571.92446884,0
CDR,D,20190520,000000,198.459,199.394,191.282,194.588,233241.32354353,0
CDR,D,20190521,000000,194.782,196.839,190.629,193.642,220175.09984116,0
CDR,D,20190522,000000,194.305,196.566,190.902,191.759,484895.35620232,0
CDR,D,20190523,000000,192.423,197.6,192.423,194.305,278569.01763691,0
CDR,D,20190524,000000,201.569,212.128,200.243,205.995,756375.38339727,0
CDR,D,20190527,000000,206.57,209.389,203.45,204.113,173515.14322114,0
CDR,D,20190528,000000,203.733,208.072,201.656,201.656,758762.99476141,0
CDR,D,20190529,000000,202.788,202.885,194.402,197.795,457055.27438123,0
CDR,D,20190530,000000,198.077,203.48,193.905,203.1,269643.16639032,0
CDR,D,20190531,000000,199.969,202.056,195.611,196.937,444152.12207359,0
CDR,D,20190603,000000,197.795,198.643,192.394,192.394,384385.9431072,0
CDR,D,20190604,000000,192.394,196.176,187.079,196.176,499904.07815369,0
CDR,D,20190605,000000,198.077,200.447,196.839,198.839,202972.60610806,0
CDR,D,20190606,000000,199.687,201.49,196.937,200.915,215191.67904291,0
CDR,D,20190607,000000,201.871,208.121,201.773,208.023,287352.30961392,0
CDR,D,20190610,000000,219.968,220.825,208.501,216.555,935514.9513267,0
CDR,D,20190611,000000,217.13,217.598,208.686,209.925,620510.24583656,0
CDR,D,20190612,000000,210.87,211.25,199.209,199.306,645292.99540829,0
CDR,D,20190613,000000,198.077,204.523,194.285,195.806,716976.71907024,0
CDR,D,20190614,000000,196.176,198.36,195.611,197.6,477502.78630855,0
CDR,D,20190617,000000,197.6,198.926,192.861,193.34,268771.40107266,0
CDR,D,20190618,000000,193.34,197.317,190.112,193.807,429673.6385566,0
CDR,D,20190619,000000,195.231,197.512,194.285,196.752,266893.51601778,0
CDR,D,20190621,000000,196.655,197.415,191.536,192.013,732977.20227123,0
CDR,D,20190624,000000,194.188,195.709,190.776,190.776,409668.16292566,0
CDR,D,20190625,000000,193.34,194.471,191.253,191.819,539282.23035561,0
CDR,D,20190626,000000,192.199,197.6,191.916,197.6,320287.60331518,0
CDR,D,20190627,000000,197.6,203.197,196.372,202.915,422958.9943981,0
CDR,D,20190628,000000,203.666,207.175,203.1,204.046,770881.55828316,0
CDR,D,20190701,000000,206.892,207.175,199.687,205.284,331713.88261408,0
CDR,D,20190702,000000,205.088,205.088,198.74,203.763,295261.78506076,0
CDR,D,20190703,000000,202.817,204.523,201.11,204.523,143414.62521166,0
CDR,D,20190704,000000,203.763,204.328,200.447,202.339,118707.77050287,0
CDR,D,20190705,000000,202.339,206.034,201.871,205.567,186396.75779741,0
CDR,D,20190708,000000,204.426,206.034,202.817,205.654,327217.62478747,0
CDR,D,20190709,000000,204.046,204.806,201.012,201.392,246597.79381636,0
CDR,D,20190710,000000,201.773,205.654,201.49,204.621,175873.01200384,0
CDR,D,20190711,000000,205.284,206.034,203.763,206.034,318656.88936802,0
CDR,D,20190712,000000,206.132,208.121,205.186,205.849,234715.11973351,0
CDR,D,20190715,000000,205.849,207.555,205.186,206.61,92002.009200996,0
CDR,D,20190716,000000,206.697,207.555,205.751,206.415,90912.815357047,0
CDR,D,20190717,000000,206.61,210.587,205.654,207.838,242432.80681045,0
CDR,D,20190718,000000,206.61,209.446,205.947,208.121,180189.78873566,0
CDR,D,20190719,000000,209.066,214.098,208.599,211.348,442926.52259758,0
CDR,D,20190722,000000,211.348,214.566,211.25,213.141,169581.9432291,0
CDR,D,20190723,000000,213.24,214.186,210.967,212.761,163394.46068621,0
CDR,D,20190724,000000,212.761,215.044,212.294,214.762,236936.58288416,0
CDR,D,20190725,000000,214.946,215.512,209.642,210.11,305448.10639606,0
CDR,D,20190726,000000,210.393,213.62,207.838,212.478,206566.33042933,0
CDR,D,20190729,000000,213.24,214.381,210.685,211.25,81548.004632848,0
CDR,D,20190730,000000,211.631,214.098,210.685,214.098,116662.71162826,0
CDR,D,20190731,000000,213.903,219.022,212.859,217.978,490219.2782776,0
CDR,D,20190801,000000,217.794,219.968,215.424,217.978,288873.28369168,0
CDR,D,20190802,000000,216.087,217.881,213.425,213.717,212767.14585355,0
CDR,D,20190805,000000,213.24,214.186,200.632,200.632,383798.27072248,0
CDR,D,20190806,000000,200.632,210.393,200.544,206.512,340664.34841083,0
CDR,D,20190807,000000,208.783,210.11,202.154,203.763,317869.22376336,0
CDR,D,20190808,000000,206.892,208.882,205.186,206.512,200168.59860395,0
CDR,D,20190809,000000,208.599,210.207,206.132,206.99,247595.70870352,0
CDR,D,20190812,000000,208.218,212.196,206.317,208.501,139912.17984718,0
CDR,D,20190813,000000,208.501,213.425,208.501,212.294,342955.5527869,0
CDR,D,20190814,000000,211.728,213.24,208.218,208.783,390881.10752692,0
CDR,D,20190816,000000,208.783,220.63,206.415,219.207,501694.7866768,0
CDR,D,20190819,000000,219.207,226.315,219.119,223.663,396556.81254802,0
CDR,D,20190820,000000,223.663,225.467,217.033,221.956,300490.32575421,0
CDR,D,20190821,000000,221.011,225.652,221.011,225.564,200941.90572104,0
CDR,D,20190822,000000,225.564,228.314,221.956,226.89,424820.46975287,0
CDR,D,20190823,000000,227.456,228.88,223.574,227.836,217056.23121644,0
CDR,D,20190826,000000,223.663,228.88,222.532,228.5,193181.14318133,0
CDR,D,20190827,000000,228.402,233.998,227.836,232.379,606696.35517351,0
CDR,D,20190828,000000,232.858,233.716,227.271,229.923,270337.50182567,0
CDR,D,20190829,000000,229.347,235.227,228.402,235.227,347861.0275097,0
CDR,D,20190830,000000,236.933,246.225,236.173,239.78,852213.15999597,0
CDR,D,20190902,000000,239.78,240.629,234.661,236.933,201887.51468913,0
CDR,D,20190903,000000,236.65,237.411,233.52,236.084,198290.71354909,0
CDR,D,20190904,000000,237.411,240.911,237.118,238.162,303548.68360982,0
CDR,D,20190905,000000,239.78,241.487,237.694,238.737,232360.32776956,0
CDR,D,20190906,000000,240.063,242.335,237.878,242.15,213109.69834307,0
CDR,D,20190909,000000,243.378,248.019,243.095,246.41,311425.33965646,0
CDR,D,20190910,000000,246.41,247.268,234.563,235.987,434618.08631713,0
CDR,D,20190911,000000,236.933,240.629,236.455,238.825,247839.80299246,0
CDR,D,20190912,000000,240.726,241.39,235.987,237.878,183411.21798598,0
CDR,D,20190913,000000,237.878,239.78,235.041,235.704,178542.66508841,0
CDR,D,20190916,000000,235.509,240.346,234.379,237.498,272896.38943458,0
CDR,D,20190917,000000,237.118,237.595,235.509,236.933,155782.41105364,0
CDR,D,20190918,000000,236.747,237.118,231.716,232.575,291924.46230349,0
CDR,D,20190919,000000,232.672,234.846,231.054,232.009,147416.54082286,0
CDR,D,20190920,000000,233.14,234.183,228.217,231.346,457654.22843478,0
CDR,D,20190923,000000,231.346,234.086,224.043,230.684,230808.58550412,0
CDR,D,20190924,000000,230.966,235.509,229.64,235.509,211687.1824659,0
CDR,D,20190925,000000,235.987,235.987,228.5,232.097,149019.5634011,0
CDR,D,20190926,000000,232.195,235.227,232.195,235.041,92651.21796109,0
CDR,D,20190927,000000,234.379,234.944,231.629,232.292,69457.132480007,0
CDR,D,20190930,000000,232.76,232.76,229.347,230.684,131627.33251062,0
CDR,D,20191001,000000,231.346,232.195,225.467,228.217,358490.41074763,0
CDR,D,20191002,000000,227.553,227.641,221.772,222.054,228752.2449607,0
CDR,D,20191003,000000,220.825,228.119,220.825,226.51,154088.10951861,0
CDR,D,20191004,000000,226.979,231.249,224.238,226.227,165453.8780484,0
CDR,D,20191007,000000,227.271,228.314,223.663,223.663,137701.99836534,0
CDR,D,20191008,000000,225.368,225.467,218.924,221.011,222743.21790636,0
CDR,D,20191009,000000,222.717,226.13,221.108,225.749,117797.03214748,0
CDR,D,20191010,000000,226.51,226.979,217.978,218.457,249379.23798283,0
CDR,D,20191011,000000,220.728,225.184,219.869,224.608,175593.02149594,0
CDR,D,20191014,000000,225.749,230.303,221.772,230.303,144530.48481827,0
CDR,D,20191015,000000,231.249,235.324,230.391,233.9,159404.85235008,0
CDR,D,20191016,000000,233.998,233.998,228.217,228.402,142231.07559215,0
CDR,D,20191017,000000,228.021,229.64,222.434,222.434,244359.92096561,0
CDR,D,20191018,000000,222.717,225.944,220.533,222.717,110378.8220973,0
CDR,D,20191021,000000,225.086,226.13,219.869,220.825,104953.36500269,0
CDR,D,20191022,000000,220.825,224.608,219.022,222.336,184643.99670578,0
CDR,D,20191023,000000,222.532,224.14,221.108,223.097,103565.71973821,0
CDR,D,20191024,000000,224.608,230.868,223.283,229.26,279424.37325448,0
CDR,D,20191025,000000,229.26,231.716,227.934,229.728,142603.37066311,0
CDR,D,20191028,000000,229.825,232.097,229.728,232.097,70959.645645153,0
CDR,D,20191029,000000,232.195,235.324,231.814,233.14,250432.53560781,0
CDR,D,20191030,000000,232.292,241.009,232.292,241.009,341817.12984266,0
CDR,D,20191031,000000,241.009,243.564,237.215,238.923,208185.76270767,0
CDR,D,20191104,000000,243.378,245.182,240.629,244.802,276794.71881391,0
CDR,D,20191105,000000,244.986,246.225,240.726,241.857,225695.93831761,0
CDR,D,20191106,000000,242.618,245.932,239.966,245.932,184902.44948231,0
CDR,D,20191107,000000,246.225,253.898,245.932,253.518,287508.20176484,0
CDR,D,20191108,000000,252.096,252.096,247.17,247.17,252011.96924217,0
CDR,D,20191112,000000,248.964,250.202,243.095,246.41,322134.72018237,0
CDR,D,20191113,000000,246.41,252.856,246.41,251.432,281003.80688883,0
CDR,D,20191114,000000,252.29,252.476,245.085,247.356,268685.25014714,0
CDR,D,20191115,000000,247.736,251.052,246.976,248.78,188401.81802803,0
CDR,D,20191118,000000,251.052,251.813,249.442,251.813,127914.63786364,0
CDR,D,20191119,000000,252.096,253.518,249.725,251.627,138814.78115318,0
CDR,D,20191120,000000,251.335,253.041,249.92,253.041,189228.45667043,0
CDR,D,20191121,000000,253.041,253.421,246.41,249.637,206157.11353316,0
CDR,D,20191122,000000,252.007,254.845,248.019,252.096,220978.14953967,0
CDR,D,20191125,000000,253.041,253.898,249.822,252.096,116244.26427579,0
CDR,D,20191126,000000,252.856,253.997,250.009,252.573,433623.24824875,0
CDR,D,20191127,000000,253.518,254.377,251.247,254.377,139270.15033087,0
CDR,D,20191128,000000,253.997,255.127,252.856,255.127,63490.155282177,0
CDR,D,20191129,000000,255.127,255.127,247.356,248.78,258647.64171896,0
CDR,D,20191202,000000,250.202,251.052,240.531,244.041,362766.16322919,0
CDR,D,20191203,000000,244.519,248.214,243.475,243.564,221766.84075058,0
CDR,D,20191204,000000,245.845,248.4,244.519,246.693,214437.85844469,0
CDR,D,20191205,000000,247.834,248.964,246.41,248.301,168546.08091046,0
CDR,D,20191206,000000,247.834,250.486,244.606,247.639,142660.80461345,0
CDR,D,20191209,000000,248.681,250.105,244.041,250.105,98411.022695194,0
CDR,D,20191210,000000,250.202,250.202,243.564,243.661,145353.02103563,0
CDR,D,20191211,000000,243.564,245.845,239.78,239.78,201359.32746725,0
CDR,D,20191212,000000,242.052,245.269,239.206,244.519,229098.89987525,0
CDR,D,20191213,000000,245.182,247.073,239.78,241.194,196119.50510498,0
CDR,D,20191216,000000,241.672,244.324,239.303,242.998,137719.43367169,0
CDR,D,20191217,000000,244.226,250.202,240.531,248.877,239646.2346127,0
CDR,D,20191218,000000,250.769,254.659,247.17,254.084,286386.1885207,0
CDR,D,20191219,000000,254.464,257.779,252.29,254.659,340259.23393968,0
CDR,D,20191220,000000,255.888,256.931,253.801,255.985,327868.88476007,0
CDR,D,20191223,000000,257.779,265.365,256.073,265.365,299189.85702151,0
CDR,D,20191227,000000,266.311,270.103,262.712,263.182,215387.56983781,0
CDR,D,20191230,000000,262.712,267.919,262.616,264.887,168846.58354349,0
CDR,D,20200102,000000,267.257,271.81,266.311,271.81,176723.23959014,0
CDR,D,20200103,000000,271.995,274.656,266.408,271.049,257431.27269926,0
CDR,D,20200107,000000,272.093,273.331,268.115,268.963,224605.7188674,0
CDR,D,20200108,000000,268.68,268.963,262.809,266.408,236845.30392736,0
CDR,D,20200109,000000,269.158,273.515,268.212,273.515,205646.36161764,0
CDR,D,20200110,000000,274.365,277.397,269.626,270.103,279202.84230316,0
CDR,D,20200113,000000,272.755,275.409,269.343,275.409,220648.92993147,0
CDR,D,20200114,000000,275.319,276.549,271.244,273.418,284592.40317883,0
CDR,D,20200115,000000,274.276,274.462,267.919,268.398,277203.93571008,0
CDR,D,20200116,000000,267.735,271.049,264.604,267.549,262004.45099509,0
CDR,D,20200117,000000,240.531,253.997,230.303,252.573,2948490.8110331,0
CDR,D,20200120,000000,254.659,267.832,253.138,266.788,805252.70074292,0
CDR,D,20200121,000000,266.974,270.766,259.3,264.224,466438.54601804,0
CDR,D,20200122,000000,267.169,269.158,260.061,261.191,524534.01239327,0
CDR,D,20200123,000000,259.68,263.942,258.54,259.68,480161.15772429,0
CDR,D,20200124,000000,258.734,262.996,257.029,261.572,347301.04649388,0
CDR,D,20200127,000000,262.616,264.703,254.279,256.833,277203.93571008,0
CDR,D,20200128,000000,257.312,261.854,257.312,261.854,259178.9057596,0
CDR,D,20200129,000000,262.519,263.376,259.866,262.809,421512.88957703,0
CDR,D,20200130,000000,262.519,263.854,259.68,263.376,353984.92246471,0
CDR,D,20200131,000000,263.474,266.886,260.148,266.886,585886.8042378,0
CDR,D,20200203,000000,265.931,278.158,264.887,278.158,622687.6079182,0
CDR,D,20200204,000000,278.158,289.058,275.126,289.058,702462.33933429,0
CDR,D,20200205,000000,287.166,303.839,286.504,291.905,831271.30585322,0
CDR,D,20200206,000000,293.319,298.058,289.721,297.307,349719.42604569,0
CDR,D,20200207,000000,296.927,300.243,291.331,292.656,247265.46348907,0
CDR,D,20200210,000000,294.655,297.024,293.797,294.46,128999.72928256,0
CDR,D,20200211,000000,296.644,300.427,294.275,294.275,228717.37434799,0
CDR,D,20200212,000000,294.743,299.296,292.286,296.829,247242.90015143,0
CDR,D,20200213,000000,296.731,302.046,295.883,302.046,267213.50516968,0
CDR,D,20200214,000000,302.611,309.719,300.906,308.958,419082.20275015,0
CDR,D,20200217,000000,310.479,318.436,306.687,308.958,180645.15791336,0
CDR,D,20200218,000000,308.393,313.513,306.122,311.806,120762.05983379,0
CDR,D,20200219,000000,312.752,314.555,308.676,313.513,322973.66609983,0
CDR,D,20200220,000000,313.317,314.555,309.534,311.329,208132.43118236,0
CDR,D,20200221,000000,310.859,316.545,309.534,313.698,214031.71836728,0
CDR,D,20200224,000000,310.479,312.752,302.328,303.459,422094.40832423,0
CDR,D,20200225,000000,299.676,304.883,289.341,291.242,649154.40296241,0
CDR,D,20200226,000000,285.841,300.057,281.472,291.711,556909.32507873,0
CDR,D,20200227,000000,291.905,294.743,275.506,277.212,483361.04924324,0
CDR,D,20200228,000000,261.572,271.049,247.931,263.942,1167651.6969325,0
CDR,D,20200302,000000,272.853,282.428,257.779,269.538,714554.23709339,0
CDR,D,20200303,000000,279.581,290.862,275.028,289.82,786639.99840771,0
CDR,D,20200304,000000,284.602,288.493,277.212,280.146,435203.70748935,0
CDR,D,20200305,000000,287.166,289.537,278.821,282.047,320288.62892144,0
CDR,D,20200306,000000,279.201,279.484,268.212,277.875,383998.26394242,0
CDR,D,20200309,000000,252.096,269.158,245.932,255.888,745143.96928702,0
CDR,D,20200310,000000,260.626,265.365,253.997,256.171,479426.82364495,0
CDR,D,20200311,000000,256.833,257.496,229.347,237.878,841184.81592443,0
CDR,D,20200312,000000,216.087,222.717,194.471,204.806,1406768.718717,0
CDR,D,20200313,000000,217.978,239.78,212.098,231.151,1304616.2843997,0
CDR,D,20200316,000000,223.574,257.779,210.393,238.825,1036344.3535738,0
CDR,D,20200317,000000,248.301,258.54,241.857,254.562,908500.48254176,0
CDR,D,20200318,000000,255.41,266.506,241.954,244.802,754549.80426146,0
CDR,D,20200319,000000,244.802,259.203,243.095,259.203,540185.7894672,0
CDR,D,20200320,000000,266.311,268.495,242.998,252.573,986205.5405331,0
CDR,D,20200323,000000,243.661,257.779,236.933,251.335,463226.34722403,0
CDR,D,20200324,000000,262.616,265.931,254.279,262.147,457679.86859118,0
CDR,D,20200325,000000,269.158,272.658,257.779,263.093,404036.55897356,0
CDR,D,20200326,000000,261.484,267.071,259.203,266.408,311078.68474191,0
CDR,D,20200327,000000,267.735,268.963,260.246,264.42,299698.55772452,0
CDR,D,20200330,000000,265.365,266.224,258.92,266.224,294408.4806557,0
CDR,D,20200331,000000,268.212,274.745,266.506,273.994,374680.631106,0
CDR,D,20200401,000000,268.68,272.853,264.42,267.354,283308.34414623,0
CDR,D,20200402,000000,267.354,272.755,262.049,272.755,305396.82608326,0
CDR,D,20200403,000000,273.896,282.233,270.201,281.472,436927.75160581,0
CDR,D,20200406,000000,289.058,302.046,288.396,301.568,421019.57296787,0
CDR,D,20200407,000000,311.806,314.273,286.875,286.875,598018.70064088,0
CDR,D,20200408,000000,279.581,295.503,277.69,292.753,320529.64639162,0
CDR,D,20200409,000000,313.698,316.448,302.992,311.806,726410.24541359,0
CDR,D,20200414,000000,313.698,324.881,307.633,324.121,436964.67343103,0
CDR,D,20200415,000000,325.74,326.871,320.62,324.316,603266.72785321,0
CDR,D,20200416,000000,324.881,326.588,315.306,316.729,439456.89663329,0
CDR,D,20200417,000000,320.62,326.207,319.381,321.751,245911.66323105,0
CDR,D,20200420,000000,321.283,327.914,317.49,327.153,236411.47248105,0
CDR,D,20200421,000000,324.696,326.207,318.436,318.436,197756.37268967,0
CDR,D,20200422,000000,318.436,328.859,316.545,328.859,273985.58327852,0
CDR,D,20200423,000000,325.077,336.163,324.121,336.163,320566.56821683,0
